texto,nivel
"Pero mira, ¡que yo ni soy ni quiero ser modelo Mis hermanos Ángel y Carlos son pelirrojos, como papá, y con unos impresionantes ojos azules heredados también de él.",4
"Nunca he necesitado una aplicación para ligar Quizá la palabra «necesitar» no es la correcta, pero ya me entiendes Siempre me parecieron un poco , hum.",4
", al principio lo veía como algo de losers, después ya , ¿Cómo decirlo sin parecer un carca Bueno, era un poquito carca, así que ¿Qué más da parecerlo.",4
Sencilla- mente pensé que esas cosas no eran para mí Siempre creí que el hecho de que la tecnología facilitara los encuentros les quitaba ¿emoción.,4
"¿Valor No lo sé A mí me gustaban las cosas a fuego lento, como antes, tal y como las tenía planteadas desde que era muy joven.",4
"Mi propósito estaba claro: licenciarme, sacarme un máster con mención de honor, irme a vivir con mi chica, casar- nos y tener al menos dos niños Como ves, en mi vida no había sitio para esas cosas.",4
La primera vez que escuché hablar de Likejt fue a uno de esos amigos de colegio privado con los que todavía conservaba el contacto.,4
"No sé si fue Jacobo o Beltrán, aunque esos nombres dejaron de formar parte de mi vida hace tiempo y, a decir verdad, a veces los confundo en los recuerdos.",4
Los dos tenían una extensa experiencia en este tipo de temas e iban vestidos y peinados de la misma forma; lo ponían difícil.,4
"En aquel momento, fuera quien fuese puso bastante énfasis en la que iba a ser la aplicación definitiva para ligar, pero el resto no le hicimos mucho caso Nosotros «no necesitábamos» aquellas cosas.",4
"Nosotros «preferíamos las cosas a la antigua usanza» Por un lado, Jacobo o Beltrán, da igual, eran los típicos que habían probado todas las apps existen- tes; por otro, el ser humano no suele prestar atención a algo si no lo hacen en masa los demás.",4
Es así de triste No mucho después me encontré frente a la marquesina de una parada de autobús con una publicidad terriblemente llamativa que captó toda mi atención y me recordó aquella conversación con mis colegas.,4
"«Likejt, la última aplicación para ligar que vas a descargarte en tu vida» Vaya , las nuevas tecnologías a favor del amor para siempre «Menuda engañifa», pensé.",4
"Todo el mundo sabe que a ese tipo de plataformas no le interesa que encuentres el amor Quieren que lo intentes, lo intentes, lo intentes.",4
"y te comas toda su publicidad, pagues para poder dar marcha atrás, para que destaquen tu perfil y para tener la oportunidad de que la gente guapa también te vea Entonces ya era vox populi que solo llegabas a aquellos usuarios con el mismo ratio de likes que tú.",4
"Que alguien encontrase el amor en Tinder me parecía, en aquel momento, un caso aislado, un milagro, una lotería a la que yo no quería jugar Lo mío eran las finanzas, no el márquetin, pero me parecía una publicidad bastante contraproducente para los intereses de una aplicación de este tipo.",4
"Sin embargo, me equivoqué Y tanto que me equivoqué Los eslóganes tenían su aquel, la verdad: «La aplicación que se bajaría hasta tu madre» «La aplicación que vas a descargarle a tu madre».",4
"«La aplicación antifantasmas» «La aplicación que llora en las bodas» «Likejt, la aplicación que folla con Tinder y le escribe al día siguiente» Likejt tardó bastante menos de lo esperado en estar en boca de todos y no solo de mis amigos.",4
"Hubo muchas cosas que despertaron mi curiosidad sobre aquel fenómeno y ninguna tenía que ver con mi vida personal En aquel momento yo vivía con mi novia, con la que llevaba cinco años, a la que había pretendido con flores, paseos, regalos y chocolates.",4
"y, bueno, unos maravillosos primeros meses de sexo matutino, desayuno en la cama y arrumacos.",4
"Si alguien me hubiera preguntado sobre mi relación, le habría asegurado todo iba bien: era el tipo de chica con el que me veía sentando cabeza, una de esas bellezas que mis amigos no dejaban de halagar Además, se portaba bien con mis padres y pertenecía a una buena familia.",4
"Para mí eso era el amor: encontrar a alguien que encajase en esa vida que uno quería ¿Era eso No, no me digas nada Ya lo sé.",4
En ese momento yo lo tenía claro No había dudas sobre el papel Nada se me había perdido a mí dentro de Likejt.,4
"Me resultó curioso que una empresa tan joven, tan nueva, tan <<para ligar», fuese tan pronto noticia de las publicaciones especializadas en economía, que acaparase titulares de la prensa generalista y que la gente se la descargara en masa.",4
"Un proyecto que tres amigos de toda la vida habían ideado alrededor de la mesa de una cafetería del centro de Madrid dio la vuelta al mundo No me preguntes por qué, pero me imaginé que esos tres colegas eran igual que yo o que cualquiera de mis amigos.",4
Un programa de fidelización para parejas en el que se fomentaban las relaciones de largo recorrido surgidas gracias a la aplicación Un botón de auxilio que te ponía en contacto inmediato con emergencias.,4
"Un sistema que imposibilitaba la creación de perfiles falsos Política de tolerancia cero hacia la agresividad, las faltas de respeto, el ghosting y demás lacras que en otras apps eran el pan nuestro de cada día.",4
"Todo ello y más la convirtió en una revolución en el sector Era segura, esperanzadora, honesta, con una interfaz atractiva y moderna Era la aplicación a la que todas las empresas deberían parecerse.",4
Likejt lo petó Lo petó como solo lo peta uno de cada cien mil proyectos.,4
"La app no solo se convirtió en una empresa modelo en el trato y la gestión de su creciente plantilla, sino que lo petó hasta firmar uno de los contratos de compra más enigmáticos de la historia.",4
"Un gigante americanojaponés la engulló por una suma que podría haber permitido a sus socios fundadores (y al menos a dos de sus siguientes generaciones) jubilarse de inmediato, pero prefirieron quedarse con la dirección de la sucursal en España, que capitaneaban según los criterios con los que lo habían hecho hasta el momento.",4
"A Likejt le siguió yendo bien, pero abandonó las portadas y los titulares Se convirtió en una empresa afianzada, puntera, sobradamente rentable, que prefirió un perfil bajo, no aparecer en reportajes sobre gestión empresarial, no dar charlas y no participar en simposios.",4
"Era como si quisiera cerrar fronteras, como un pueblo galo viviendo bajo sus normas mientras resistía sitiado por una invasión romana dedicaba a Todo genial, ¿no.",4
"Un caso de éxito para una empresa española que había dado trabajo a muchos jóvenes Estupendo Un posible caso de estudio para alguien como yo, que se mover el dinero de gente que tenía mucho, pero nunca suficiente.",4
"Hasta ahí tendría que haber llegado mi historia con Likejt, dado mi gusto por lo tradicional y el éxito de mi plan de vida, pero lo cierto es que aquello fue solamente el comienzo Likejt estaba a punto de cambiarme.",4
A mí Por entero ¿Por qué si no iba a hablar de esto en lugar de presentarme como Dios manda La casilla de salida Me encantaría poder hacer una de esas introducciones de película: <<Este soy yo.,4
"Te preguntarás cómo he llegado a esta situación», pero vas a tener que imaginarte la secuencia Intentaré ser breve, eso sí, porque esto que te voy a contar ahora solo dibuja el paisaje de mi casilla de salida.",4
"Podría intentar explicarlo desde un punto de vista psicológico, pero me estaría echando el pisto porque no sé qué me pasó ¿Sabes cuando te ocurre algo y te imaginas a ti mismo reaccionando a lo bestia.",4
"Sí, tipo rompiendo una silla o gritando como un gorila con los colmillos al descubierto Pues fue así, pero en plan tío de colegio privado.",4
"Llevaba años currándomelo, saliendo de trabajar como pronto a las once de la noche, cuando no era a las tres de la mañana, pero todo el esfuerzo valdría la pena cuando me ascendieran a mánager y cobrara noventa mil euros anuales.",4
Porque eso era lo que iba a cobrar la persona que sucediera al actual cabeza de equipo cuando él subiera al puesto de director.,4
"Agradecí no tener a mano ningún espejo cuando comunicaron que el cargo era para uno de mis compañeros; uno en concreto que había llegado después que yo y que, según mi criterio, no se lo merecía tanto Se me debió de quedar una cara de gilipollas tremenda.",4
"La misma que a mi jefe cuando, después de seguirle hasta el despacho, le comuniqué con vehemencia que o arreglaban el entuerto y me daban el ascenso o me iba Primera lección: nadie es imprescindible.",4
"Da igual el sentido en el que lo quieras aplicar Es así Lo siento A mi ego también le sentó fatal Supongo que no hace falta aclararlo, pero mi jefe, después del estupor inicial, me dio dos palmaditas en el hombro mientras me decía que me echarían de menos.",4
"Cuando quise darme cuenta, estaba firmando mi renuncia en Recursos Humanos El farol se me fue de las manos y echarme atrás hubiera sido fatal para mi amor propio.",4
"Cualquiera con dos dedos de frente habría visto venir lo siguiente, pero yo estaba demasiado ofuscado No me pareció un problema quedarme sin trabajo; total, mi padre, en cuanto se le pasara el cabreo, echaría mano de sus contactos y me conseguiría otro buen puesto.",4
"Pero sí me sentí molesto porque este incidente retrasaba mis plazos mentales para ir cumpliendo paso a paso mi plan de vida: mudarnos a una casa más grande, casarnos, ir de viaje de novios a Kenia y Maldivas, ponernos a buscar el niño a la vuelta, mi esposa cogería reducción de jornada, llegaría a socio antes de los cuarenta, tendríamos al menos dos hijos, me jubilaría con una casa en La Moraleja, otra en Marbella y una cuenta privada que me permitiría jugar al golf y viajar por el mundo.",4
"Pero, sorpresa Segunda lección: antes de dar por hecho estas cosas, hay que comentarlo con tu pareja Mamá me abrió la puerta sorprendida de verme allí a aquellas horas en un día laborable.",4
"Su primera reacción fue la de una madre cualquiera: -¿Te has puesto enfermo Después, cuando vio las dos maletas y la bolsa de viaje e intuyó que por ahí no iba la cosa, reaccionó como la madre de alguien como yo.",4
"-Alejo, por Dios, a tu padre le va a dar un infarto-sentenció Debo admitir que mis padres llevaban tiempo diciéndome que mi actitud no era la mejor, pero siempre pensé que no entendían que alguien joven quisiera ir a por todas.",4
"Yo me tenía por un tiburón de los negocios y creía que ellos se preocupaban por mi estrés, pero en realidad era un niño pijo con muy mala hostia, que siempre estaba cansado y de mal humor y que hacía gala de una ambición desmedida, como la célebre frase de C.",4
"Tangana Me cegaba aquel plan que ni siquiera sabía cuándo o por qué había trazado con tanto detalle Mamá apartó los exámenes de recuperación que estaba corrigiendo, hizo con ellos dos montones y se dispuso a servir café.",4
"En ocasiones, envidié la vocación que había llevado a mi madre hasta un trabajo que disfrutaba tantísimo; era profesora de Historia Antigua en la Universidad Complutense y nunca terminaba el día, por duro que fuera, con el mismo humor de mierda con el que lo hacía yo.",4
